"user_id","first_saw_experiment","path","experiment_id","variation"
5313,2018-07-03,"example.com","Experiment 1","variant"
5318,2018-06-19,"example.com","Experiment 1","original"
5324,2018-06-18,"example.com/pricing","Experiment 1","original"
5327,2018-06-27,"example.com","Experiment 1","variant"
5336,2018-07-01,"example.com","Experiment 1","original"
5345,2018-06-05,"example.com","Experiment 1","original"
5384,2018-06-08,"example.com","Experiment 1","variant"
5388,2018-06-17,"example.com/features","Experiment 1","original"
5409,2018-07-01,"example.com/features","Experiment 1","original"
5414,2018-06-23,"example.com","Experiment 1","original"
5422,2018-06-24,"example.com","Experiment 1","original"
5424,2018-07-02,"example.com","Experiment 1","variant"
5428,2018-06-10,"example.com/features","Experiment 1","original"
5443,2018-06-06,"example.com","Experiment 1","original"
5451,2018-06-14,"example.com","Experiment 1","original"
5463,2018-06-13,"example.com/pricing","Experiment 1","variant"
5477,2018-06-19,"example.com/pricing","Experiment 1","variant"
5481,2018-06-24,"example.com","Experiment 1","variant"
5515,2018-06-05,"example.com/pricing","Experiment 1","original"
5517,2018-06-04,"example.com/pricing","Experiment 1","original"
5519,2018-06-04,"example.com","Experiment 1","original"
5520,2018-06-15,"example.com/features","Experiment 1","variant"
5521,2018-06-05,"example.com","Experiment 1","original"
5530,2018-06-14,"example.com","Experiment 1","variant"
5542,2018-06-06,"example.com/pricing","Experiment 1","variant"
5552,2018-06-27,"example.com","Experiment 1","original"
5564,2018-06-21,"example.com/pricing","Experiment 1","original"
5568,2018-06-11,"example.com","Experiment 1","variant"
5569,2018-07-02,"example.com","Experiment 1","variant"
5570,2018-06-29,"example.com","Experiment 1","original"
5577,2018-06-06,"example.com/features","Experiment 1","original"
5585,2018-06-21,"example.com","Experiment 1","variant"
5606,2018-07-04,"example.com/pricing","Experiment 1","original"
5612,2018-07-03,"example.com","Experiment 1","variant"
5620,2018-06-14,"example.com/features","Experiment 1","original"
5625,2018-06-16,"example.com","Experiment 1","variant"
5629,2018-07-04,"example.com","Experiment 1","variant"
5634,2018-07-02,"example.com","Experiment 1","original"
5658,2018-06-07,"example.com","Experiment 1","variant"
5661,2018-06-05,"example.com","Experiment 1","variant"
5666,2018-06-14,"example.com/pricing","Experiment 1","original"
5674,2018-06-05,"example.com/features","Experiment 1","original"
5675,2018-06-09,"example.com/pricing","Experiment 1","variant"
5687,2018-06-19,"example.com/pricing","Experiment 1","variant"
5706,2018-06-28,"example.com","Experiment 1","variant"
5708,2018-07-01,"example.com","Experiment 1","variant"
5722,2018-06-19,"example.com/pricing","Experiment 1","original"
5725,2018-06-05,"example.com/features","Experiment 1","variant"
5726,2018-06-04,"example.com/features","Experiment 1","original"
5746,2018-06-05,"example.com/features","Experiment 1","original"
5763,2018-06-25,"example.com/pricing","Experiment 1","original"
5767,2018-07-02,"example.com/pricing","Experiment 1","original"
5776,2018-06-05,"example.com/pricing","Experiment 1","original"
5782,2018-06-09,"example.com/pricing","Experiment 1","original"
5783,2018-06-21,"example.com","Experiment 1","variant"
5803,2018-06-09,"example.com/pricing","Experiment 1","original"
5804,2018-06-17,"example.com","Experiment 1","variant"
5810,2018-06-19,"example.com","Experiment 1","original"
5815,2018-06-18,"example.com/pricing","Experiment 1","variant"
5818,2018-06-14,"example.com","Experiment 1","original"
5845,2018-06-11,"example.com","Experiment 1","variant"
5852,2018-06-30,"example.com","Experiment 1","variant"
5861,2018-06-12,"example.com","Experiment 1","original"
5883,2018-06-08,"example.com/pricing","Experiment 1","variant"
5901,2018-06-28,"example.com","Experiment 1","variant"
5905,2018-06-15,"example.com/pricing","Experiment 1","variant"
5908,2018-06-04,"example.com","Experiment 1","variant"
5911,2018-06-15,"example.com/features","Experiment 1","original"
5937,2018-06-19,"example.com/features","Experiment 1","variant"
5940,2018-06-27,"example.com","Experiment 1","variant"
5944,2018-06-24,"example.com/features","Experiment 1","variant"
5945,2018-06-11,"example.com/pricing","Experiment 1","original"
5960,2018-06-06,"example.com/pricing","Experiment 1","variant"
5961,2018-07-01,"example.com","Experiment 1","original"
6013,2018-06-21,"example.com/pricing","Experiment 1","variant"
6031,2018-06-25,"example.com","Experiment 1","original"
6038,2018-07-02,"example.com","Experiment 1","variant"
6048,2018-06-08,"example.com","Experiment 1","original"
6065,2018-07-04,"example.com/pricing","Experiment 1","variant"
6106,2018-06-04,"example.com/pricing","Experiment 1","original"
6110,2018-06-12,"example.com/features","Experiment 1","variant"
6119,2018-06-09,"example.com/features","Experiment 1","original"
6124,2018-06-16,"example.com","Experiment 1","variant"
6139,2018-06-05,"example.com","Experiment 1","variant"
6148,2018-06-05,"example.com/pricing","Experiment 1","variant"
6155,2018-07-03,"example.com/features","Experiment 1","original"
6165,2018-06-29,"example.com","Experiment 1","original"
6169,2018-06-26,"example.com/features","Experiment 1","variant"
6179,2018-07-03,"example.com/pricing","Experiment 1","original"
6193,2018-06-26,"example.com","Experiment 1","variant"
6199,2018-06-18,"example.com/features","Experiment 1","variant"
6206,2018-06-24,"example.com","Experiment 1","original"
6209,2018-06-05,"example.com","Experiment 1","original"
6212,2018-06-22,"example.com","Experiment 1","variant"
6215,2018-06-12,"example.com","Experiment 1","variant"
6225,2018-06-09,"example.com/pricing","Experiment 1","variant"
6229,2018-06-19,"example.com","Experiment 1","variant"
6257,2018-06-15,"example.com/features","Experiment 1","original"
6270,2018-06-21,"example.com","Experiment 1","original"
6287,2018-06-08,"example.com/pricing","Experiment 1","original"
6300,2018-06-04,"example.com","Experiment 1","variant"
6306,2018-06-10,"example.com","Experiment 1","variant"
6308,2018-07-03,"example.com","Experiment 1","variant"
6315,2018-06-09,"example.com/features","Experiment 1","variant"
6318,2018-06-30,"example.com","Experiment 1","variant"
6321,2018-06-24,"example.com/pricing","Experiment 1","original"
6354,2018-06-24,"example.com","Experiment 1","original"
6368,2018-06-08,"example.com","Experiment 1","variant"
6372,2018-06-20,"example.com","Experiment 1","original"
6374,2018-06-17,"example.com","Experiment 1","original"
6375,2018-06-17,"example.com","Experiment 1","variant"
6381,2018-06-09,"example.com","Experiment 1","variant"
6389,2018-06-05,"example.com","Experiment 1","variant"
6393,2018-06-11,"example.com/features","Experiment 1","variant"
6397,2018-06-19,"example.com/features","Experiment 1","variant"
6404,2018-06-18,"example.com/pricing","Experiment 1","variant"
6415,2018-06-20,"example.com/pricing","Experiment 1","original"
6438,2018-07-02,"example.com/pricing","Experiment 1","original"
6443,2018-06-13,"example.com/features","Experiment 1","variant"
6444,2018-06-08,"example.com","Experiment 1","variant"
6453,2018-06-24,"example.com","Experiment 1","original"
6454,2018-07-01,"example.com/pricing","Experiment 1","variant"
6475,2018-07-04,"example.com","Experiment 1","variant"
6485,2018-06-10,"example.com/features","Experiment 1","original"
6487,2018-06-15,"example.com/pricing","Experiment 1","original"
6498,2018-06-19,"example.com","Experiment 1","variant"
6504,2018-06-20,"example.com","Experiment 1","original"
6510,2018-06-05,"example.com/pricing","Experiment 1","original"
6526,2018-06-26,"example.com","Experiment 1","original"
6539,2018-06-09,"example.com","Experiment 1","original"
6540,2018-06-05,"example.com","Experiment 1","variant"
6552,2018-06-13,"example.com/pricing","Experiment 1","original"
6560,2018-06-07,"example.com/features","Experiment 1","variant"
6564,2018-06-10,"example.com","Experiment 1","variant"
6565,2018-06-10,"example.com/features","Experiment 1","original"
6572,2018-07-02,"example.com/pricing","Experiment 1","variant"
6573,2018-06-12,"example.com/features","Experiment 1","original"
6584,2018-06-24,"example.com/pricing","Experiment 1","variant"
6603,2018-06-30,"example.com/features","Experiment 1","original"
6616,2018-06-19,"example.com","Experiment 1","variant"
6635,2018-06-15,"example.com/pricing","Experiment 1","original"
6644,2018-06-26,"example.com/pricing","Experiment 1","original"
6648,2018-06-21,"example.com/pricing","Experiment 1","original"
6667,2018-06-06,"example.com","Experiment 1","variant"
6675,2018-06-25,"example.com/features","Experiment 1","original"
6679,2018-06-20,"example.com/pricing","Experiment 1","original"
6680,2018-06-12,"example.com","Experiment 1","original"
6694,2018-06-05,"example.com","Experiment 1","original"
6699,2018-06-06,"example.com/features","Experiment 1","variant"
6701,2018-06-06,"example.com/features","Experiment 1","original"
6707,2018-06-19,"example.com/features","Experiment 1","variant"
6714,2018-06-10,"example.com","Experiment 1","original"
6716,2018-06-18,"example.com","Experiment 1","variant"
6727,2018-06-06,"example.com/pricing","Experiment 1","variant"
6742,2018-06-14,"example.com","Experiment 1","original"
6757,2018-07-04,"example.com","Experiment 1","variant"
6764,2018-06-23,"example.com","Experiment 1","variant"
6779,2018-06-24,"example.com","Experiment 1","variant"
6784,2018-06-26,"example.com","Experiment 1","variant"
6798,2018-07-02,"example.com","Experiment 1","variant"
6801,2018-06-04,"example.com","Experiment 1","original"
6807,2018-06-06,"example.com/pricing","Experiment 1","original"
6823,2018-06-20,"example.com/pricing","Experiment 1","variant"
6848,2018-06-11,"example.com/pricing","Experiment 1","variant"
6875,2018-06-26,"example.com","Experiment 1","variant"
6886,2018-06-14,"example.com","Experiment 1","variant"
6913,2018-06-18,"example.com/features","Experiment 1","original"
6915,2018-06-13,"example.com","Experiment 1","variant"
6937,2018-06-22,"example.com/features","Experiment 1","variant"
6949,2018-06-08,"example.com/features","Experiment 1","variant"
6952,2018-06-06,"example.com","Experiment 1","variant"
6958,2018-06-10,"example.com","Experiment 1","variant"
6979,2018-06-29,"example.com","Experiment 1","original"
6987,2018-06-28,"example.com/features","Experiment 1","variant"
6995,2018-06-27,"example.com/features","Experiment 1","variant"
7002,2018-06-22,"example.com","Experiment 1","variant"
7007,2018-06-23,"example.com/pricing","Experiment 1","variant"
7009,2018-06-05,"example.com/features","Experiment 1","variant"
7022,2018-06-25,"example.com","Experiment 1","original"
7040,2018-06-06,"example.com","Experiment 1","variant"
7042,2018-06-15,"example.com/features","Experiment 1","original"
7046,2018-06-07,"example.com","Experiment 1","variant"
7066,2018-06-19,"example.com","Experiment 1","variant"
7134,2018-07-02,"example.com","Experiment 1","variant"
7150,2018-07-02,"example.com/features","Experiment 1","variant"
7162,2018-06-09,"example.com","Experiment 1","original"
7164,2018-06-21,"example.com","Experiment 1","variant"
7166,2018-07-02,"example.com","Experiment 1","original"
7214,2018-06-26,"example.com","Experiment 1","original"
7218,2018-07-03,"example.com/features","Experiment 1","original"
7220,2018-06-07,"example.com/features","Experiment 1","original"
7224,2018-06-11,"example.com/features","Experiment 1","original"
7231,2018-06-16,"example.com/features","Experiment 1","original"
7236,2018-07-01,"example.com","Experiment 1","original"
7239,2018-06-28,"example.com","Experiment 1","original"
7252,2018-06-07,"example.com","Experiment 1","original"
7254,2018-06-06,"example.com","Experiment 1","variant"
7268,2018-06-20,"example.com","Experiment 1","original"
7272,2018-06-15,"example.com","Experiment 1","variant"
7274,2018-06-07,"example.com","Experiment 1","variant"
7276,2018-06-23,"example.com","Experiment 1","original"
7284,2018-06-27,"example.com/features","Experiment 1","variant"
7290,2018-06-14,"example.com/features","Experiment 1","variant"
7297,2018-06-27,"example.com/features","Experiment 1","original"
7303,2018-06-12,"example.com","Experiment 1","original"
7305,2018-06-23,"example.com/features","Experiment 1","variant"
7308,2018-06-08,"example.com/pricing","Experiment 1","variant"
7328,2018-06-14,"example.com/features","Experiment 1","original"
7335,2018-06-20,"example.com/pricing","Experiment 1","original"
7345,2018-06-14,"example.com/features","Experiment 1","variant"
7349,2018-06-12,"example.com/features","Experiment 1","variant"
7360,2018-06-12,"example.com","Experiment 1","variant"
7402,2018-06-28,"example.com","Experiment 1","variant"
7405,2018-06-30,"example.com","Experiment 1","original"
7417,2018-06-29,"example.com","Experiment 1","original"
7425,2018-07-03,"example.com","Experiment 1","variant"
7428,2018-06-16,"example.com/pricing","Experiment 1","variant"
7445,2018-06-25,"example.com","Experiment 1","variant"
7461,2018-06-19,"example.com/features","Experiment 1","variant"
7463,2018-06-05,"example.com/features","Experiment 1","original"
7474,2018-06-07,"example.com/pricing","Experiment 1","original"
7477,2018-06-16,"example.com/features","Experiment 1","variant"
7497,2018-07-02,"example.com","Experiment 1","original"
7498,2018-06-06,"example.com","Experiment 1","variant"
7507,2018-06-08,"example.com","Experiment 1","variant"
7512,2018-06-10,"example.com/features","Experiment 1","variant"
7516,2018-06-17,"example.com","Experiment 1","original"
7541,2018-06-29,"example.com/features","Experiment 1","variant"
7543,2018-06-13,"example.com","Experiment 1","variant"
7551,2018-06-07,"example.com","Experiment 1","variant"
7568,2018-06-20,"example.com","Experiment 1","original"
7575,2018-06-13,"example.com","Experiment 1","variant"
7590,2018-06-11,"example.com","Experiment 1","variant"
7595,2018-06-13,"example.com","Experiment 1","original"
7599,2018-06-06,"example.com","Experiment 1","original"
7608,2018-06-15,"example.com","Experiment 1","variant"
