"user_id","experiment_id","variation","first_joined_experiment","path"
2965,"Experiment 2","B",2018-07-16,"example.com/features"
2978,"Experiment 1","variant",2018-06-30,"example.com/features"
2978,"Experiment 2","B",2018-06-30,"example.com/features"
2988,"Experiment 1","variant",2018-06-06,"example.com"
2992,"Experiment 1","original",2018-06-07,"example.com"
2993,"Experiment 1","variant",2018-06-04,"example.com/features"
2994,"Experiment 1","variant",2018-07-04,"example.com"
2998,"Experiment 1","variant",2018-06-04,"example.com/pricing"
3014,"Experiment 1","variant",2018-06-08,"example.com"
3015,"Experiment 2","B",2018-07-19,"example.com/features"
3022,"Experiment 1","original",2018-06-07,"example.com/pricing"
3047,"Experiment 1","variant",2018-06-26,"example.com"
3050,"Experiment 1","original",2018-06-23,"example.com/pricing"
3052,"Experiment 1","original",2018-06-04,"example.com/pricing"
3062,"Experiment 1","variant",2018-06-12,"example.com"
3080,"Experiment 1","variant",2018-07-02,"example.com/features"
3080,"Experiment 2","B",2018-07-02,"example.com/features"
3099,"Experiment 1","original",2018-07-04,"example.com"
3099,"Experiment 2","A",2018-07-07,"example.com/features"
3102,"Experiment 1","original",2018-06-19,"example.com"
3134,"Experiment Sim Currently Running","B",2019-01-28,"example.com"
3149,"Experiment 1","variant",2018-06-10,"example.com/pricing"
3153,"Experiment 1","variant",2018-06-11,"example.com"
3154,"Experiment 1","variant",2018-06-13,"example.com/features"
3173,"Experiment 1","variant",2018-06-21,"example.com/features"
3173,"Experiment 2","B",2018-06-21,"example.com/features"
3174,"Experiment 1","original",2018-06-27,"example.com/features"
3174,"Experiment 2","A",2018-06-27,"example.com/features"
3177,"Experiment 1","variant",2018-06-16,"example.com"
3179,"Experiment 2","B",2018-07-18,"example.com/features"
3180,"Experiment 1","original",2018-06-13,"example.com"
3188,"Experiment 1","variant",2018-06-04,"example.com"
3194,"Experiment 1","original",2018-06-25,"example.com/features"
3194,"Experiment 2","A",2018-06-25,"example.com/features"
3197,"Experiment 1","original",2018-06-24,"example.com/features"
3197,"Experiment 2","A",2018-06-24,"example.com/features"
3198,"Experiment 1","original",2018-06-06,"example.com/features"
3204,"Experiment 1","original",2018-06-05,"example.com"
3205,"Experiment 1","variant",2018-06-05,"example.com/features"
3230,"Experiment 1","original",2018-07-02,"example.com"
3251,"Experiment 1","original",2018-06-15,"example.com/features"
3276,"Experiment 1","original",2018-06-22,"example.com"
3276,"Experiment 2","A",2018-06-26,"example.com/features"
3285,"Experiment 1","original",2018-06-05,"example.com"
3296,"Experiment 1","variant",2018-06-24,"example.com/pricing"
3296,"Experiment 2","B",2018-06-29,"example.com/features"
3303,"Experiment 1","variant",2018-06-19,"example.com"
3308,"Experiment Sim Currently Running","B",2019-01-30,"example.com"
3309,"Experiment Sim Currently Running","B",2019-01-27,"example.com"
3315,"Experiment 1","variant",2018-06-17,"example.com"
3315,"Experiment 2","B",2018-06-23,"example.com/features"
3316,"Experiment 1","original",2018-06-19,"example.com"
3319,"Experiment 1","original",2018-06-06,"example.com"
3320,"Experiment 1","variant",2018-06-07,"example.com/pricing"
3321,"Experiment 2","B",2018-07-19,"example.com/features"
3323,"Experiment 1","original",2018-06-04,"example.com/features"
3325,"Experiment 1","original",2018-06-04,"example.com/pricing"
3331,"Experiment Sim Currently Running","A",2019-01-26,"example.com"
3333,"Experiment 1","variant",2018-06-10,"example.com"
3339,"Experiment 1","variant",2018-07-02,"example.com/pricing"
3352,"Experiment Sim Currently Running","B",2019-01-24,"example.com"
3354,"Experiment 1","original",2018-07-02,"example.com/pricing"
3364,"Experiment 1","variant",2018-06-12,"example.com/pricing"
3365,"Experiment Sim Currently Running","A",2019-01-28,"example.com"
3366,"Experiment 2","B",2018-07-13,"example.com/features"
3374,"Experiment Sim Currently Running","B",2019-02-03,"example.com"
3410,"Experiment 2","A",2018-07-19,"example.com/features"
3413,"Experiment 2","B",2018-07-15,"example.com/features"
3424,"Experiment 1","original",2018-06-24,"example.com/pricing"
3430,"Experiment 1","variant",2018-06-24,"example.com/features"
3430,"Experiment 2","B",2018-06-24,"example.com/features"
3434,"Experiment 1","original",2018-06-19,"example.com/features"
3434,"Experiment 2","A",2018-06-19,"example.com/features"
3437,"Experiment 1","variant",2018-06-05,"example.com/pricing"
3457,"Experiment 2","A",2018-07-12,"example.com/features"
3460,"Experiment 1","original",2018-06-17,"example.com"
3464,"Experiment 2","A",2018-07-10,"example.com/features"
3477,"Experiment 1","variant",2018-06-25,"example.com"
3485,"Experiment 1","variant",2018-06-04,"example.com"
3505,"Experiment 1","variant",2018-06-06,"example.com/pricing"
3506,"Experiment 1","original",2018-06-28,"example.com/features"
3506,"Experiment 2","A",2018-06-28,"example.com/features"
3510,"Experiment 2","B",2018-07-19,"example.com/features"
3516,"Experiment 1","original",2018-06-17,"example.com/pricing"
3518,"Experiment 1","variant",2018-06-24,"example.com/pricing"
3518,"Experiment 2","B",2018-06-30,"example.com/features"
3522,"Experiment 2","B",2018-07-17,"example.com/features"
3526,"Experiment 2","A",2018-07-19,"example.com/features"
3527,"Experiment 1","variant",2018-06-12,"example.com"
3541,"Experiment 1","variant",2018-06-18,"example.com/features"
3541,"Experiment 2","B",2018-06-24,"example.com/features"
3546,"Experiment Sim Currently Running","A",2019-01-25,"example.com"
3547,"Experiment 1","original",2018-06-29,"example.com"
3548,"Experiment 1","original",2018-07-02,"example.com/features"
3548,"Experiment 2","A",2018-07-02,"example.com/features"
3551,"Experiment 1","original",2018-06-05,"example.com"
3553,"Experiment 1","original",2018-06-06,"example.com/pricing"
3565,"Experiment 2","A",2018-07-13,"example.com/features"
3567,"Experiment 1","variant",2018-07-03,"example.com"
3581,"Experiment 1","original",2018-06-17,"example.com"
3582,"Experiment 1","original",2018-06-29,"example.com/pricing"
3583,"Experiment 1","variant",2018-06-08,"example.com/features"
3594,"Experiment 1","original",2018-06-22,"example.com"
3596,"Experiment Sim Currently Running","A",2019-01-26,"example.com"
3614,"Experiment 1","original",2018-06-04,"example.com/features"
3633,"Experiment Sim Currently Running","B",2019-01-27,"example.com"
3636,"Experiment 1","original",2018-06-14,"example.com/features"
3640,"Experiment 1","variant",2018-06-06,"example.com"
3642,"Experiment 1","variant",2018-06-15,"example.com/features"
3646,"Experiment 1","variant",2018-06-30,"example.com"
3663,"Experiment 1","original",2018-06-27,"example.com"
3663,"Experiment 2","A",2018-07-01,"example.com/features"
3670,"Experiment 1","original",2018-06-28,"example.com"
3672,"Experiment 1","original",2018-06-07,"example.com/pricing"
3692,"Experiment 1","original",2018-06-10,"example.com"
3693,"Experiment 1","original",2018-06-06,"example.com/features"
3698,"Experiment 1","variant",2018-06-11,"example.com/pricing"
3707,"Experiment Sim Currently Running","A",2019-01-26,"example.com"
3711,"Experiment 1","original",2018-06-06,"example.com"
3718,"Experiment 2","A",2018-07-18,"example.com/features"
3721,"Experiment Sim Currently Running","A",2019-01-28,"example.com"
3727,"Experiment 2","A",2018-07-06,"example.com/features"
3728,"Experiment 2","A",2018-07-11,"example.com/features"
3729,"Experiment 1","variant",2018-06-17,"example.com"
3735,"Experiment 1","original",2018-06-12,"example.com"
3736,"Experiment 1","variant",2018-06-29,"example.com"
3736,"Experiment 2","B",2018-07-05,"example.com/features"
3744,"Experiment 1","variant",2018-06-08,"example.com/pricing"
3759,"Experiment 1","variant",2018-06-06,"example.com/features"
3760,"Experiment Sim Currently Running","B",2019-01-27,"example.com"
3763,"Experiment Sim Currently Running","B",2019-01-24,"example.com"
3765,"Experiment 1","variant",2018-06-04,"example.com/pricing"
3766,"Experiment Sim Currently Running","A",2019-02-02,"example.com"
3773,"Experiment Sim Currently Running","B",2019-01-26,"example.com"
3776,"Experiment 1","variant",2018-06-07,"example.com"
3803,"Experiment 1","original",2018-06-09,"example.com/pricing"
3806,"Experiment Sim Currently Running","B",2019-01-26,"example.com"
3813,"Experiment Sim Currently Running","A",2019-01-28,"example.com"
3817,"Experiment 1","original",2018-07-03,"example.com/pricing"
3817,"Experiment 2","A",2018-07-05,"example.com/features"
3828,"Experiment Sim Currently Running","A",2019-01-26,"example.com"
3841,"Experiment 1","variant",2018-06-04,"example.com/pricing"
3880,"Experiment 1","original",2018-06-23,"example.com"
3915,"Experiment Sim Currently Running","A",2019-01-27,"example.com"
3935,"Experiment 1","variant",2018-06-19,"example.com"
3935,"Experiment 2","B",2018-06-23,"example.com/features"
3941,"Experiment 2","A",2018-07-08,"example.com/features"
3947,"Experiment 1","variant",2018-06-21,"example.com/pricing"
3952,"Experiment Sim Currently Running","B",2019-01-30,"example.com"
3957,"Experiment Sim Currently Running","A",2019-01-24,"example.com"
3965,"Experiment 1","original",2018-06-22,"example.com/pricing"
3968,"Experiment 1","variant",2018-06-07,"example.com"
3969,"Experiment 1","original",2018-06-09,"example.com"
3978,"Experiment Sim Currently Running","B",2019-01-27,"example.com"
3997,"Experiment 2","A",2018-07-19,"example.com/features"
4004,"Experiment 1","original",2018-06-06,"example.com"
4009,"Experiment 1","variant",2018-06-20,"example.com/pricing"
4021,"Experiment 1","original",2018-06-23,"example.com"
4028,"Experiment 1","variant",2018-06-18,"example.com/features"
4029,"Experiment 1","variant",2018-06-18,"example.com"
4033,"Experiment 1","variant",2018-06-22,"example.com"
4033,"Experiment 2","B",2018-06-29,"example.com/features"
4047,"Experiment 1","original",2018-07-02,"example.com"
4051,"Experiment 1","original",2018-06-13,"example.com"
4059,"Experiment 1","variant",2018-06-18,"example.com/pricing"
4065,"Experiment 1","original",2018-06-04,"example.com/pricing"
4066,"Experiment 1","original",2018-06-24,"example.com"
4071,"Experiment 1","original",2018-06-17,"example.com/features"
4071,"Experiment 2","A",2018-06-21,"example.com/features"
4076,"Experiment Sim Currently Running","A",2019-01-27,"example.com"
4079,"Experiment 1","variant",2018-06-04,"example.com/pricing"
4081,"Experiment 1","original",2018-06-20,"example.com"
4083,"Experiment 1","variant",2018-06-08,"example.com/pricing"
4090,"Experiment 1","variant",2018-06-04,"example.com"
4094,"Experiment 1","variant",2018-06-15,"example.com"
4094,"Experiment 2","B",2018-06-22,"example.com/features"
4098,"Experiment 1","original",2018-06-15,"example.com/pricing"
4104,"Experiment 1","original",2018-06-16,"example.com/features"
4104,"Experiment 2","A",2018-06-19,"example.com/features"
4106,"Experiment 1","variant",2018-06-18,"example.com"
4108,"Experiment 1","original",2018-06-09,"example.com/pricing"
4109,"Experiment 1","variant",2018-06-07,"example.com"
4119,"Experiment Sim Currently Running","A",2019-01-29,"example.com"
4133,"Experiment 1","variant",2018-06-12,"example.com"
4141,"Experiment 1","original",2018-07-04,"example.com/features"
4141,"Experiment 2","A",2018-07-04,"example.com/features"
4154,"Experiment Sim Currently Running","A",2019-01-29,"example.com"
4174,"Experiment 1","original",2018-06-28,"example.com"
4181,"Experiment 1","variant",2018-06-20,"example.com"
4188,"Experiment 2","A",2018-07-11,"example.com/features"
4199,"Experiment 1","variant",2018-06-23,"example.com"
4201,"Experiment 1","original",2018-06-11,"example.com/pricing"
4211,"Experiment 2","A",2018-07-16,"example.com/features"
4215,"Experiment 1","original",2018-06-17,"example.com/pricing"
4223,"Experiment 2","A",2018-07-18,"example.com/features"
4226,"Experiment Sim Currently Running","B",2019-01-25,"example.com"
4231,"Experiment 1","variant",2018-06-16,"example.com"
4236,"Experiment 1","variant",2018-06-05,"example.com"
4238,"Experiment 2","A",2018-07-18,"example.com/features"
4239,"Experiment 1","variant",2018-06-12,"example.com"
4239,"Experiment 2","B",2018-06-20,"example.com/features"
4244,"Experiment Sim Currently Running","B",2019-01-26,"example.com"
4262,"Experiment 2","A",2018-07-06,"example.com/features"
4273,"Experiment Sim Currently Running","B",2019-01-25,"example.com"
4279,"Experiment Sim Currently Running","B",2019-01-24,"example.com"
4280,"Experiment 1","original",2018-07-04,"example.com"
4280,"Experiment 2","A",2018-07-06,"example.com/features"
4300,"Experiment 1","original",2018-06-23,"example.com"
4306,"Experiment 1","original",2018-06-05,"example.com/features"
4329,"Experiment 1","variant",2018-06-08,"example.com"
4337,"Experiment 1","variant",2018-06-18,"example.com/features"
4344,"Experiment 1","variant",2018-07-03,"example.com/pricing"
4344,"Experiment 2","B",2018-07-08,"example.com/features"
4345,"Experiment 1","variant",2018-06-29,"example.com/pricing"
4352,"Experiment 1","original",2018-06-30,"example.com/pricing"
4360,"Experiment Sim Currently Running","A",2019-01-24,"example.com"
4362,"Experiment 1","original",2018-06-16,"example.com/features"
4363,"Experiment 1","original",2018-06-04,"example.com"
4376,"Experiment Sim Currently Running","A",2019-02-01,"example.com"
4386,"Experiment 1","variant",2018-06-11,"example.com"
4415,"Experiment 1","original",2018-07-04,"example.com/features"
4415,"Experiment 2","A",2018-07-04,"example.com/features"
4439,"Experiment 1","variant",2018-06-14,"example.com"
4439,"Experiment 2","B",2018-06-20,"example.com/features"
4441,"Experiment 1","original",2018-06-07,"example.com"
4457,"Experiment 1","variant",2018-06-26,"example.com"
4460,"Experiment 1","variant",2018-06-07,"example.com"
4461,"Experiment 1","variant",2018-06-06,"example.com/pricing"
4466,"Experiment 1","variant",2018-06-09,"example.com"
4477,"Experiment 1","variant",2018-06-18,"example.com"
4482,"Experiment Sim Currently Running","A",2019-01-26,"example.com"
4491,"Experiment Sim Currently Running","A",2019-01-26,"example.com"
4514,"Experiment 1","original",2018-06-05,"example.com"
4516,"Experiment 1","variant",2018-06-16,"example.com"
4520,"Experiment 2","B",2018-07-13,"example.com/features"
4521,"Experiment 1","original",2018-06-26,"example.com"
4523,"Experiment 1","variant",2018-06-10,"example.com/features"
4525,"Experiment 2","B",2018-07-09,"example.com/features"
4539,"Experiment Sim Currently Running","B",2019-01-28,"example.com"
4558,"Experiment 2","A",2018-07-11,"example.com/features"
4560,"Experiment 1","original",2018-06-12,"example.com"
4574,"Experiment 1","original",2018-06-19,"example.com/features"
4574,"Experiment 2","A",2018-06-19,"example.com/features"
4575,"Experiment Sim Currently Running","A",2019-01-29,"example.com"
4577,"Experiment 1","variant",2018-06-08,"example.com/pricing"
4580,"Experiment 1","variant",2018-06-22,"example.com"
4589,"Experiment 2","B",2018-07-14,"example.com/features"
4604,"Experiment 1","original",2018-06-10,"example.com/pricing"
4610,"Experiment 1","original",2018-07-04,"example.com/features"
4610,"Experiment 2","A",2018-07-04,"example.com/features"
4632,"Experiment 1","variant",2018-06-22,"example.com"
